ChEMBL ID,Canonical_Smiles,MW,LogP,NumHDonors,NumHAcceptors,pKi
CHEMBL3898530,O[C@@H]1CC[C@H](CC1)C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,481.681,4.0658,2,4,7.00
CHEMBL3991143,O[C@@H]1CC[C@H](CC1)C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,481.681,4.0658,2,4,7.00
CHEMBL585901,O/N=C\c1cc2C[C@H]3N(CC[C@@]4(c2cc1O)[C@H]3CCCC4)CC1CCC1,354.494,4.0588,2,4,6.74
CHEMBL4094170,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)C/C(=C\c2ccccc2)/C1=O)CCc1ccccc1,479.576,4.0516,2,5,7.08
CHEMBL441270,COc1ccc2c3c1O[C@@H]1C43CCN(C(C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC(=C)C,428.532,4.0417,2,4,6.30
CHEMBL221421,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(O)Cc2c1n(Cc1ccccc1)c1c2CCCC1)C,468.597,4.0397,2,5,7.74
CHEMBL3929089,Oc1cccc(c1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CCN(C(=O)C1(O)CC1)CC1CCCCC1,426.601,4.0364,2,4,7.00
CHEMBL394573,NC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,353.51,4.0357,2,2,6.80
CHEMBL611438,Clc1ccc(cc1)c1cnc2c(c1)C[C@@]1([C@@]34[C@H]2Oc2c4c(C[C@H]1N(CC3)C)ccc2O)O,446.934,4.0265,2,5,8.41
CHEMBL3309518,O=C1CCC2=C(N1CC1CCCCC1)[C@@H]1Oc3c4[C@@]51[C@](C2)(O)[C@@H](Cc4ccc3O)N(CC5)CC1CC1,490.644,4.023,2,5,9.52
CHEMBL217658,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NCCc1ccc(cc1)Cl,479.02,4.0188,2,5,8.72
CHEMBL563137,CC(CNC(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cccc2)C,376.5,4.0187,2,3,7.89
CHEMBL368522,FCCn1c2c(c3c1cccc3)C[C@@]1(C34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)O,460.549,4.0155,2,5,9.70
CHEMBL329719,CC(=C)CN1CCC23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)c3ccccc3o2)c(cc1)O)O,415.489,4.0036,2,5,8.09
CHEMBL578629,CO[C@]12C=C[C@]3(C[C@@H]1[C@](CCc1ccccc1)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,473.613,3.9963,2,5,8.29
CHEMBL3949382,OC(=O)CCC(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,436.552,3.9962,2,4,7.00
CHEMBL3930987,OC(=O)CC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,428.573,3.9862,2,4,7.00
CHEMBL4094512,Oc1ccc(cc1)CCN(CC1CCC1)CCc1cccc(c1)O,325.452,3.9851,2,3,6.37
CHEMBL4116350,Oc1ccc(cc1)CCN(CC1CCC1)CCc1cccc(c1)O,325.452,3.9851,2,3,6.37
CHEMBL4096973,Oc1cccc(c1)CCN(CC1CCC1)CCc1cccc(c1)O,325.452,3.9851,2,3,5.48
CHEMBL4117862,Oc1cccc(c1)CCN(CC1CCC1)CCc1cccc(c1)O,325.452,3.9851,2,3,5.48
CHEMBL4214536,OC(=O)c1cc(cc(c1)n1nnc(c1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)S(=O)(=O)N,488.447,3.9657,2,6,5.49
CHEMBL4300303,OC(=O)c1cc(cc(c1)n1nnc(c1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)S(=O)(=O)N,488.447,3.9657,2,6,5.49
CHEMBL238283,CCNC(=O)c1ccc(nc1)Oc1ccc(cc1)CNCCc1ccccc1,375.472,3.9559,2,4,6.17
CHEMBL3759092,O=C(Nc1ccccc1)CCN1CC[C@@]2([C@H]([C@H]1Cc1c2cc(cc1)O)C)C,364.489,3.9452,2,3,7.54
CHEMBL31030,CO[C@@]12C=CC3(C45[C@@H]1Oc1c5c(CC3N(CC4)CC3CC3)ccc1O)CC12CCC([C@H]1O)(C)C,463.618,3.9438,2,5,8.27
CHEMBL4441036,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)C[C@@H](C(=O)O)Cc1ccccc1,367.489,3.9352,2,3,7.80
CHEMBL403324,CCN([C@H](C(=O)O)Cc1ccccc1)C(=O)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,452.595,3.9262,2,4,6.29
CHEMBL3924084,OCC(C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,469.67,3.9233,2,4,7.00
CHEMBL4519976,CCC(CN(C(=O)CO)CCCCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)CC,457.659,3.9233,2,4,7.70
CHEMBL189571,CO[C@H]1Cc2ccc(cc2C([C@@H]1NC/C=C/c1ccccc1)(C)C)O,337.463,3.9125,2,3,7.65
CHEMBL375119,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN[C@H](CN2C[C@@H]1C)C1CCCCC1,342.527,3.9124,2,3,7.17
CHEMBL238317,NC(=O)c1ccc(cc1)Oc1ccc(cc1)CNCCc1ccccc1,346.43,3.9101,2,3,8.72
CHEMBL219317,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)C(=O)Nc1ccccc1,379.504,3.908,2,3,6.27
CHEMBL428038,CNC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CC1,353.51,3.9063,2,2,7.30
CHEMBL3309511,C[C@@H]1CC2=C(N(C1=O)Cc1ccccc1)[C@H]1[C@]34[C@](C2)(O)[C@@H](Cc2c4c(O1)c(O)cc2)N(CC3)CC1CC1,498.623,3.8889,2,5,9.05
CHEMBL3309512,C[C@H]1CC2=C(N(C1=O)Cc1ccccc1)[C@H]1[C@]34[C@](C2)(O)[C@@H](Cc2c4c(O1)c(O)cc2)N(CC3)CC1CC1,498.623,3.8889,2,5,8.80
CHEMBL3949332,OC(=O)CC(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,458.505,3.8843,2,4,7.00
CHEMBL3695243,OC(=O)CNC(=O)c1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@](C1)(N2C1CCCCCCC1)C,480.609,3.8818,2,6,4.75
CHEMBL3698794,OC(=O)C(NC(=O)c1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1)C,480.609,3.8802,2,6,4.84
CHEMBL514693,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC1CC1,428.532,3.8756,2,4,7.40
CHEMBL390480,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H]([C@@H](c1c(C)cc(cc1C)O)C)N,437.584,3.87404,2,4,6.59
CHEMBL388899,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H]([C@H](c1c(C)cc(cc1C)O)C)N,437.584,3.87404,2,4,5.77
CHEMBL4070277,Clc1ccc(cc1)/C=C/1\C[C@@]2(O)[C@H]3Cc4c5[C@]2([C@H](C1=O)Oc5c(O)cc4)CCN3CC1CC1,463.961,3.8723,2,5,8.09
CHEMBL292332,OCCN1C2CCC1CC(=C(c1ccccc1)c1ccc(cc1)C(=O)NCC)C2,390.527,3.8573,2,3,7.58
CHEMBL3785265,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)C/C(=C/c2ccccc2)/C(=O)C1)CC1CC1,415.533,3.848,2,4,9.22
CHEMBL3786970,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)C/C(=C\c2ccccc2)/C(=O)C1)CC1CC1,415.533,3.848,2,4,8.55
CHEMBL177194,COc1ccc2c3c1O[C@@H]1C43CCN(C(C2)[C@]4(N)Cc2c1[nH]c1c2cccc1)CC1CC1,427.548,3.842,2,4,6.42
CHEMBL574175,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NCC#Cc1ccc(cc1)Cl,489.015,3.8278,2,5,8.48
CHEMBL3911576,OCC(C(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,499.602,3.8214,2,4,7.00
CHEMBL3990538,OCC(C(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,499.602,3.8214,2,4,7.00
CHEMBL494479,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cc(O)cc2)CC,392.499,3.8205,2,4,9.40
CHEMBL557458,CCN(C(=O)c1ccc(cc1O)C1=CC2(CCNCC2)Oc2c1cccc2)CC,392.499,3.8205,2,4,9.15
CHEMBL494480,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1c(O)ccc2)CC,392.499,3.8205,2,4,9.10
CHEMBL495094,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1ccc(c2)O)CC,392.499,3.8205,2,4,8.82
CHEMBL561339,CCN(C(=O)c1ccc(c(c1)O)C1=CC2(CCNCC2)Oc2c1cccc2)CC,392.499,3.8205,2,4,8.57
CHEMBL523507,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cccc2O)CC,392.499,3.8205,2,4,6.44
CHEMBL517567,CO[C@@]12CC[C@]3(C[C@@H]1[C@](C(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2C(=O)N,494.676,3.8071,2,5,7.27
CHEMBL3596372,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1nc1ccccc1c2)CC(F)(F)F,454.448,3.7918,2,5,7.42
CHEMBL3598214,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1nc1ccccc1c2)CC(F)(F)F,454.448,3.7918,2,5,7.42
CHEMBL222486,CCn1c2c(c3c1CCCC3)C[C@@]1([C@@]34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)O,446.591,3.7915,2,5,8.77
CHEMBL562139,Oc1ccc2c(c1)[C@@]13CCN(C[C@@]3(C2)Cc2c(C1)[nH]c1c2cccc1)C,344.458,3.7881,2,2,5.95
CHEMBL226114,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)[nH]c1c2cccc1)C,344.458,3.7865,2,2,9.40
CHEMBL3901553,OCC(=O)N(Cc1ccc(cc1)Cl)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,428.96,3.7771,2,4,7.00
CHEMBL3908565,NC(=O)CCC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,441.616,3.777,2,4,7.00
CHEMBL3908846,OC(=O)CCC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,469.626,3.7696,2,4,7.00
CHEMBL367962,FCCn1c2c(c3c1cccc3)C[C@@]1(C34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)NC=O,487.575,3.7692,2,5,9.22
CHEMBL3287468,Oc1ccc2c(c1)[C@@]13CCN(C[C@@]3(C2)Cc2c(C1)nc1ccccc1c2)CC1(O)CC1,412.533,3.7501,2,4,8.96
CHEMBL3787263,Oc1ccc2c(c1)[C@@]13CCN([C@@H](C2)[C@]3(O)Cc2c(C1)nc1ccccc1c2)CC1CC1,412.533,3.7485,2,4,9.52
CHEMBL3889993,Oc1cccc(c1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CCN(C(=O)CC(=O)O)Cc1cccc(c1)F,440.515,3.7452,2,4,7.00
CHEMBL3219614,CC[C@]1(c2cccc(c2)NS(=O)(=O)C)[C@H]2[C@@H]1CN(C2)CCCC1(O)CCCCC1,420.619,3.7429,2,4,6.78
CHEMBL3291214,FCCO[C@@]12CC[C@]3(C[C@@H]1C(O)(C)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,457.586,3.7273,2,5,8.10
CHEMBL4111231,CO[C@]12CC[C@]3(C[C@@H]1COCc1ccccc1)[C@@]14[C@H]2Oc2c4c(C[C@H]3NCC1)ccc2O,433.548,3.7111,2,5,7.86
CHEMBL4065743,OC(CN1[C@@H]2CC[C@@H]1CC(C2)c1cccc(c1)O)Cc1ccccc1,337.463,3.7062,2,3,8.20
CHEMBL219319,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN[C@H](CN2C[C@@H]1C)c1ccccc1,336.479,3.7048,2,3,7.06
CHEMBL218506,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN[C@@H](CN2C[C@@H]1C)c1ccccc1,336.479,3.7048,2,3,6.18
CHEMBL3698864,OC(=O)C1(O)CCN(C1)c1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1,494.636,3.7031,2,7,5.05
CHEMBL3704608,NC(=O)/N=c/1\[nH]c2c(n1C1CCN(CC1)C1CCCCCCC1)cccc2,369.513,3.6986,2,3,4.99
CHEMBL3948566,O=C(C(O)(C)C)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,463.622,3.6857,2,4,7.00
CHEMBL3990489,O=C(C(O)(C)C)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,463.622,3.6857,2,4,7.00
CHEMBL3907179,OCC(=O)N(CC1CCC(CC1)C(F)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,495.586,3.6855,2,4,7.00
CHEMBL3991376,OCC(=O)N(CC1CCC(CC1)C(F)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,495.586,3.6855,2,4,7.00
CHEMBL607396,CN1CC[C@]23[C@@H]4[C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O,358.441,3.6775,2,3,7.82
CHEMBL3924562,OCC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)CCCC1CCCCC1,455.643,3.6773,2,4,7.00
CHEMBL3970586,OCCCC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,455.643,3.6773,2,4,7.00
CHEMBL610883,O=C(N[C@]12CCC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)O)CC1CC1)/C=C/c1ccccc1C,484.596,3.67112,2,5,8.89
CHEMBL2113303,CO[C@@]12CC[C@]3(C[C@@H]1CNC(=O)/C=C/c1ccccc1)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,486.612,3.6661,2,5,7.95
CHEMBL4474822,NC(=O)c1cccc(c1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CCNCC1CCCCC1,369.553,3.6658,2,3,8.20
CHEMBL242968,NC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CC1,339.483,3.6456,2,2,7.64
CHEMBL3309515,O=C1CCC2=C(N1Cc1ccccc1)[C@@H]1Oc3c4[C@@]51[C@](C2)(O)[C@@H](Cc4ccc3O)N(CC5)CC1CC1,484.596,3.6429,2,5,9.40
CHEMBL610012,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1nc1ccccc1c2)CC1CC1,426.516,3.6395,2,5,9.40
CHEMBL3596369,CCCN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2c2c(C4)cc3c(n2)cccc3)c(cc1)O)O,414.505,3.6395,2,5,8.55
CHEMBL3598211,CCCN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2c2c(C4)cc3c(n2)cccc3)c(cc1)O)O,414.505,3.6395,2,5,8.55
CHEMBL169552,CO[C@@]12CCC3(C[C@H]1[C@](C(C)(C)C)(O)C)C14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,427.585,3.6336,2,5,8.96
CHEMBL173749,FCCCn1c2ccccc2c2c1[C@@H]1Oc3c4C51[C@](C2)(O)C(Cc4ccc3O)N(CC5)C,434.511,3.6254,2,5,8.57
CHEMBL4103205,Oc1cccc(c1)CCN(CC1CC1)CCc1cccc(c1)O,311.425,3.595,2,3,5.55
CHEMBL4116882,Oc1cccc(c1)CCN(CC1CC1)CCc1cccc(c1)O,311.425,3.595,2,3,5.55
CHEMBL3086308,CNc1nc2c(s1)C[C@@H]1[C@@]3(C2)CCN([C@@H]1Cc1c3cc(O)cc1)CC1CC1,381.545,3.5836,2,5,9.40
CHEMBL3139481,CNc1nc2c(s1)C[C@@H]1[C@@]3(C2)CCN([C@@H]1Cc1c3cc(O)cc1)CC1CC1,381.545,3.5836,2,5,9.40
CHEMBL2364732,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1n(C)c1c2cccc1)CC1CC1,428.532,3.583,2,5,9.30
CHEMBL477154,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1n(C)c1c2cccc1)CC1CC1,428.532,3.583,2,5,9.30
CHEMBL375803,Oc1ccc(cc1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,366.505,3.5817,2,4,6.66
CHEMBL218242,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)Cc1ccccc1O,366.505,3.5817,2,4,6.52
CHEMBL218909,Oc1cccc(c1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,366.505,3.5817,2,4,6.51
CHEMBL435746,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN[C@H](CN2C[C@@H]1C)Cc1ccccc1,350.506,3.5748,2,3,7.44
CHEMBL218980,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN[C@@H](CN2C[C@@H]1C)Cc1ccccc1,350.506,3.5748,2,3,6.39
CHEMBL3698783,NC(=O)CNc1nc2ccccc2n(c1=O)[C@@H]1C[C@H]2CC[C@@H](C1)N2C1CCCCCCC1,437.588,3.5745,2,6,4.58
CHEMBL3698778,NC(=O)CNc1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1,437.588,3.5745,2,6,4.42
CHEMBL3934968,O=C(C(O)(C)C)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,485.575,3.5738,2,4,7.00
CHEMBL3990342,O=C(C(O)(C)C)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,485.575,3.5738,2,4,7.00
CHEMBL396392,CNC(=O)c1ccc(nc1)Oc1ccc(cc1)CNCCc1ccccc1,361.445,3.5658,2,4,6.14
CHEMBL448428,O=C(N[C@]12CCC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)O)CC1CC1)Cc1ccc(cc1)Cl,493.003,3.5454,2,5,8.82
CHEMBL3975358,OCC(C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,463.622,3.5432,2,4,7.00
CHEMBL3991102,OCC(C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,463.622,3.5432,2,4,7.00
CHEMBL256834,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)CCC(=O)N([C@H](C(=O)O)Cc1ccccc1)C,438.568,3.5361,2,4,6.21
CHEMBL3911241,OCC(=O)N(Cc1ccc(cc1)C(F)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,489.538,3.5358,2,4,7.00
CHEMBL3991374,OCC(=O)N(Cc1ccc(cc1)C(F)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,489.538,3.5358,2,4,7.00
CHEMBL3972380,OCC(=O)N(CC12CC3CC(C2)CC(C1)C3)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,479.665,3.5332,2,4,7.00
CHEMBL3991306,OCC(=O)N(CC12CC3CC(C2)CC(C1)C3)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,479.665,3.5332,2,4,7.00
CHEMBL3964639,OCC(C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,455.643,3.5332,2,4,7.00
CHEMBL3991103,OCC(C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(C)C,455.643,3.5332,2,4,7.00
CHEMBL4541806,CCC(CN(C(=O)CO)CCCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)CC,443.632,3.5332,2,4,7.70
CHEMBL3962974,O=C(N(CC1CCC(CC1)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)[C@@H](O)C,477.596,3.5308,2,4,7.00
CHEMBL3990594,O=C(N(CC1CCC(CC1)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)[C@@H](O)C,477.596,3.5308,2,4,7.00
CHEMBL292521,CO/C=C(\[C@H]1C[C@@H]2N(C[C@H]1CC)CCc1c2[nH]c2c1c(O)ccc2)/C(=O)OC,384.476,3.5221,2,5,4.51
CHEMBL3698840,NCCNc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1,397.567,3.5169,2,6,4.33
CHEMBL376355,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)nc(s2)N)CC1CCC1,381.545,3.5142,2,5,8.96
CHEMBL2397018,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1cnc2c(c1)cccc2,495.579,3.5113,2,6,8.82
CHEMBL3086752,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1cnc2c(c1)cccc2,495.579,3.5113,2,6,8.82
CHEMBL2397017,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1ccc2c(n1)cccc2,495.579,3.5113,2,6,7.82
CHEMBL3086751,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1ccc2c(n1)cccc2,495.579,3.5113,2,6,7.82
CHEMBL2397016,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1ncc2c(c1)cccc2,495.579,3.5113,2,6,7.60
CHEMBL3086750,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1ncc2c(c1)cccc2,495.579,3.5113,2,6,7.60
CHEMBL3914068,OCC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,400.563,3.5038,2,4,7.00
CHEMBL3086305,CC(=O)Nc1nc2c(s1)C[C@@H]1[C@@]3(C2)CCN([C@@H]1Cc1c3cc(O)cc1)CC1CC1,409.555,3.5003,2,5,9.15
CHEMBL3596371,FC(CN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2c2c(C4)cc3c(n2)cccc3)c(cc1)O)O)F,436.458,3.4946,2,5,7.74
CHEMBL3598213,FC(CN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2c2c(C4)cc3c(n2)cccc3)c(cc1)O)O)F,436.458,3.4946,2,5,7.74
CHEMBL388873,Oc1cccc(c1)[C@@]12CCC[C@H]([C@H]2O)N(CC1)CCc1ccccc1,337.463,3.4918,2,3,7.89
CHEMBL243092,Oc1cccc(c1)[C@]12CCC[C@@H]([C@H]2O)N(CC1)CCc1ccccc1,337.463,3.4918,2,3,6.14
CHEMBL2418737,O[C@@H]1C[C@@H]2C[C@@](C1)(CCN2CCc1ccccc1)c1cccc(c1)O,337.463,3.4918,2,3,6.06
CHEMBL1951702,Oc1cccc(c1)[C@@]12CCC[C@@H](C1)N(C[C@H]2O)CCc1ccccc1,337.463,3.4918,2,3,6.00
CHEMBL243300,Oc1cccc(c1)[C@@]12CCC[C@H]([C@@H]2O)N(CC1)CCc1ccccc1,337.463,3.4918,2,3,5.80
CHEMBL243301,Oc1cccc(c1)[C@]12CCC[C@@H]([C@@H]2O)N(CC1)CCc1ccccc1,337.463,3.4918,2,3,5.56
CHEMBL1951701,Oc1cccc(c1)[C@@]12CCC[C@@H](C1)N(C[C@@H]2O)CCc1ccccc1,337.463,3.4918,2,3,5.24
CHEMBL3938376,O=C(C1(O)CC1)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,453.627,3.4297,2,4,7.00
CHEMBL3940352,O=C(C1(O)CC1)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,453.627,3.4297,2,4,7.00
CHEMBL3695668,Oc1ccc(cc1)CN1C[C@H]2[C@H]3Cc4c([C@]2(CC1=O)CCN3CC1CC1)cc(cc4)O,418.537,3.4247,2,4,7.64
CHEMBL1187356,OCCCOc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O,385.548,3.4212,2,4,6.31
CHEMBL500123,OCCCOc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O,385.548,3.4212,2,4,6.31
CHEMBL3964041,OCC(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,430.495,3.4019,2,4,7.00
CHEMBL233535,NCc1ccccc1C1(O)CCN(CC1)CC1CCCCCC1,316.489,3.3991,2,3,4.00
CHEMBL281786,CO[C@]12CC[C@]3(C[C@@H]1C(O)(C)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,425.569,3.3876,2,5,9.70
CHEMBL353979,COC12CCC3(CC1C(O)(C)C)C14C2Oc2c4c(CC3N(CC1)CC1CC1)ccc2O,425.569,3.3876,2,5,9.52
